0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0.01593157525373451,0.013972466240677703,0.001216752535505012,0.03679011018837198,0.017017460756002578,0.035784789301186164,0.00581043914173567,0.008742809962755397,0.0001540884128340466,0.011377969083093069,0.010404384331957155,0.005009749010139628,0.05351155411019824,0.017712838316486693,0.031783480217616254,0.00016862844559125005,0.004535065178665956,0.01339710555506454,0.06187975515808131,0.006211751530942918,0.0071782127189861785,0.00024092355864873232,0.07480571500575543,0.000336215480975832,0.010291237292566159,0.012159469975860522,0.015787195730923468,0.00030496327855299886,0.008064743042639816,0.0018260588522311999,0.00048000692676571717,0.11276862092588438,0.0008723798662793277,0.00038731055038001915,0.025637134847362998,0.007687831916892493,0.019134422639653825,0.034602392496148694,0.014023212487378894,0.01160090387162862,0.009184174779738047,0.03814576411132884,0.07344216420650143,0.017852652685909916,0.032433519506446656,0.07638834131367879,0.0003565155188782986,0.024919022154859062,0.010602587335251244,0.0070735341912522886
0.00023612197625344597,0.005151280375555838,0.04529573967134225,0.004299020068578184,0.010779073651372702,0.011590919207863563,0.026535807520112278,0.05147292481474337,0.00012107047951335721,0.01967753919193859,0.0034990895476010534,0.004249002076659924,0.028724495714539198,0.017771619777341433,0.03211799748758227,0.02559448415286118,0.020504343926205343,0.031760247525558165,0.160685319066751,0.005657320188385914,0.0032514958788668136,0.0001898468428380424,0.02476679290436379,0.006600536099770209,0.00848543623307631,0.09176410627805896,0.035452164143184535,0.0128730665418701,0.13019719959663986,0.011710079298207937,0.0016201010587419992,0.015900071390243346,0.009049079928876729,0.00441088393010465,0.008897065862005596,0.008389906516169405,0.003457202300440892,0.02611959927353618,0.008370549944001363,0.025368856894003207,0.00016785916282429338,0.0028062360331572787,0.00044019246104476866,0.0001847209322507896,0.013406143325330109,0.008151862069363278,0.012901156314659264,0.00657556738303428,0.0002843769859620543,0.012484427996614951
0.0012804389479519611,0.005661245929632744,0.007975153439149037,0.002464893273909675,0.04090512940750616,0.0015500364057096175,0.02045720862327514,0.003854982951689679,0.0007359277330883955,0.0014649175841960822,0.001823008800827861,0.001562385359877572,0.0013326860121212942,0.05435186735060239,0.011120447340003873,0.0008154112362389805,0.0026177156087928122,0.04073444967208967,0.0029489156724839733,0.3166568964815625,0.0012255811242187246,0.001091472687807513,0.0020620323892105645,0.008391833459490097,0.0012398913234369254,0.001437784393877201,0.0018318058890635918,0.001315195998054317,0.007725775855055559,0.11892136415156696,0.0019475238201524354,0.006839905435390128,0.003156287366317351,0.06146522357345619,0.0016732257085160492,0.002621709131410166,0.0011315978627170528,0.002330689823163061,0.009096853221666621,0.21486967501256787,0.000983479825873319,0.004023365714526702,0.00172003231192714,0.0010907001433311243,0.001306521824374962,0.002488513530136078,0.0012944766665721232,0.0017410878346556958,0.0016698678292626486,0.012992808261492335
0.0011886168250350914,0.011131815759396677,0.021700701383822987,0.001797569120179729,0.03130942305557686,0.0014552013265988722,0.00118526897868104,0.00289103135064177,0.000693376993923722,0.0015201143549027863,0.001339836547634842,0.0014492712373226893,0.001198788363051901,0.043198120753838956,0.01053842496909213,0.0007438976468348439,0.003955163284910948,0.018493915539145075,0.0023706544722274384,0.33461207636714874,0.010934123497198996,0.001029733515811179,0.00199738046630154,0.006254252419388499,0.0010197245098853877,0.0012681197240903552,0.0018475619196124636,0.0012318186840818465,0.013895146633024725,0.13428395463020518,0.0018864480337734257,0.0017402809306032105,0.003520096020832441,0.07071457829613347,0.011461966990681744,0.002349631202236837,0.0011156528530174117,0.0024165682972843135,0.0012492022867161214,0.20721901174227705,0.0009355661526985402,0.003747319781791611,0.010306908173294728,0.0009458406161912135,0.001211795637497202,0.0058703682630843485,0.0011889699289399092,0.0013959197165626235,0.0013945217096399175,0.0027942690371764926
0.013873962885386068,0.03934501107424939,0.0035127148383054655,0.0018386696937507181,0.0810839563482459,0.002347906882555432,0.0014122975353806227,0.03321980432830244,0.005506314919193717,0.0017419543848848974,0.0016315201498165325,0.0017666933137667155,0.0014621194164390477,0.0491895366384276,0.04136021543197786,0.0009251338712897214,0.0029207017707601137,0.11407116205761479,0.003703023131649021,0.07741449779981013,0.02771898168389562,0.0012889679127848041,0.002343564214483701,0.001666444682080449,0.001273519782744947,0.0018958687454628967,0.0020563931213720306,0.0014844334842280447,0.0041700722428567325,0.1492069340668647,0.0035410328844025923,0.0021672648847171094,0.029191414069213106,0.01655251094135397,0.0019316955368552965,0.003609613756589393,0.001308301893313425,0.003091778179505268,0.005184058748242367,0.21227164855450883,0.010960429518609423,0.019368298463695137,0.0015482130301570443,0.001186945595349627,0.0015377360804305067,0.002364788228684109,0.0014554608357512338,0.0015161316059893984,0.0017733924224634149,0.008006908361588619
0.0075707941919553896,0.03257445579342,0.025922623663777143,0.014624513639775037,0.06331147263664054,0.013534765445226051,0.0002098361679386203,0.0015580653729296533,0.003940264713325811,0.04033048153420036,0.012697354694904897,0.05573490716706061,0.00020799867126319004,0.018280976110430402,0.06989639497251376,0.0047251272997167835,0.0032171537923439074,0.014315801453512494,0.03276045234589341,0.00021636979210176856,0.006370908316393823,0.06498690982912864,0.04673257803713512,0.0018198660619812357,0.003314383938154104,0.0079035764724685,0.009209902126642517,0.004106631756436646,0.008228616722519488,0.0022358471991062875,0.018085641423171504,0.022444631711113282,0.003624002132942008,0.0026239548915808143,0.05298497005764831,0.037913016792874954,0.0060415447824349695,0.08706912628060857,0.0001898355361949771,0.014584071663051243,0.004123441668883769,0.017576326756343703,0.038929010901424664,0.005411544911831324,0.00024364586741677764,0.018517239625549266,0.004799420071370268,0.009589406665367735,0.010164368436296202,0.07454576990499935
0.006449118002500648,0.06598891886773826,0.022119984729742345,0.01700343471964378,0.0258899709369906,0.020782658970489233,0.014377884972683354,0.010082430934593024,0.0023566126598270603,0.01880881416079876,0.006336296479449677,0.025225746461144276,0.019167960876666834,0.03023071859081346,0.019488613711181137,0.00010137316362488894,0.052969327108472034,0.0074119917924577354,0.0007785501180381869,0.00641009218944084,0.00962690046716825,0.0050680008188404135,0.03267283944218137,0.0028241316043660833,0.008403300637179768,0.00021755022046008064,0.056406065214582024,0.03454766607972597,0.03975887464303328,0.015664096931028264,0.010148043623988131,0.045351299145796366,0.031600519262667146,0.009548946437324329,0.04707456393438115,0.015588851898895405,0.0001365434071623631,0.08043824810229257,0.00687507616152585,0.012617041103960546,0.00017097748404297627,0.018107104835519663,0.0069450913033572955,0.00013742821611142946,0.008502898208556053,0.0014972002599680416,0.015732684026499598,0.0026795718169770454,0.06138233403775233,0.048295651228360145
0.00020778199533257003,0.019578409124135582,0.020564031625419383,0.007801037919926914,0.004691497503777242,0.027845390137596217,0.024314658231249148,0.01635182208282009,0.00011377694889573816,0.014040683986676468,0.01333196926467431,0.004890492388747613,0.00495816020961148,0.012483868811481624,0.04734906762344102,0.0062814348121115636,0.011606004589957013,0.017184045857460375,0.04273803885235742,0.0015069589061946272,0.0002006640428114401,0.0057659953366269515,0.13045032670257106,0.006568205813137231,0.0041894158844452065,0.0002575741537557248,0.07696260743802638,0.0031150924677726473,0.023683372170162885,0.007739086738310661,0.004718911224543328,0.05048441516288956,0.02967054587826778,0.0163143285912846,0.05534029415763429,0.016954057580702616,0.007085309824595518,0.08390657050517417,0.0010047144519626208,0.014546124272399886,0.007707571161023322,0.02007913163801517,0.012348547872823575,0.006623733490480515,0.012745718514281544,0.027272752324566465,0.00023823997112858015,0.004146318791561267,0.03048240541706097,0.04155883755011767
0.00020654445299603675,0.03646069912938036,0.0010214240101313185,0.01475352988516976,0.003953157573774275,0.04099615005781281,0.0002327415437126485,0.008554262167358622,0.00011514071184616342,0.00034599456470066564,0.0317088951894949,0.02935317390339439,0.02583818584844977,0.01910186544975668,0.0181302617307047,0.004540951916195723,0.010418215191906907,0.01317774253446748,0.05293389716272682,0.006231189276613282,0.00023877669627400298,0.01740972764434715,0.12591145652084226,0.015060557911414234,0.00019719535142036877,0.0075801350427543495,0.04069548562060028,0.0002393686949055213,0.03681945996797183,0.0105373223746484,0.0007454150571490148,0.0664976662347731,0.002116711985074908,0.005571521684998604,0.03393575624219498,0.01003192365815077,0.00018204201079696596,0.04947539352745509,0.00461930577424048,0.016777011919112413,0.033328419607128186,0.03362592472753684,0.009512806866626613,0.00017589185938838534,0.029359611568998942,0.053954611665839466,0.00023702861201234835,0.020442995935297553,0.02382785987688537,0.03281859306056838
0.01739542792358043,0.020856237850298224,0.006457448608490063,0.009350865127929587,0.0025434093194285057,0.02355360103255215,0.00419423500902822,0.012462663396829145,0.004367281418960074,0.008141014221498379,0.011950215257258699,0.008206724767266067,0.056114319323661656,0.007881593811909686,0.0029647382226137588,0.0001468418310016723,0.019765621801361904,0.005836980208160055,0.0759014160626768,0.0002695022340501506,0.010109083409772417,0.013498480079529113,0.11236498239682399,0.005272307156901389,0.015899090447731103,0.013721314701935907,0.0035518733848317508,0.004075744560260675,0.030743440493868877,0.012618432088862151,0.013924796324611017,0.10059333946611393,0.009073925580893307,0.0039008393324858766,0.01718020257112008,0.005929770225584554,0.02818312286379622,0.0333279466795201,0.009043735212757816,0.012730525076179104,0.007878886898500262,0.033430068570067195,0.07820306510728031,0.0002031113066385101,0.010723876876671699,0.07631579596142528,0.0002778908667075799,0.027003658102340206,0.009999235964104621,0.0018613208641296993
0.006216786996591511,0.005927937551844385,0.019154034036299866,0.009264578275732687,0.007624902491361415,0.003231212790023811,0.00898493771865,0.017413906210363265,0.009093006748050842,0.02174212792850635,0.007210095676554069,0.00018889736603050651,0.0015750903727997458,0.007429225982258565,0.02128430523565095,7.970864107553844e-05,0.013748528963896035,0.0014895240800872566,0.0759599855203101,0.004172600827181877,0.05053874000482396,0.00011264483102071863,0.017486007969648058,0.01589037857390537,0.04717718747587285,0.023782551448359775,0.008345214119976284,0.001574636605024316,0.01151248025977165,0.013031150624585224,0.002422817416558805,0.01190092840028349,0.001352109370614735,0.0025286566417472107,0.010998957960352305,0.02231049148265754,0.008667751649911376,0.0009907649586584203,0.018032668460611724,0.025226395759527856,0.13498712715723557,0.01927706975490551,0.00942742391571541,0.17832834653003166,0.05396735837936688,0.022660642611302344,0.029370499150814643,0.010135282399228668,0.0042637560334379855,0.0019085666407808967
0.0006108404079471455,0.0897857115476514,0.0453371472300476,0.015001289583539681,0.38264744059170064,0.0007565332740145864,0.012187179921703532,0.0032868830556327835,0.0003434575543939399,0.0008552439662406601,0.0010420201497226553,0.0007456131002659497,0.009419726073426195,0.02073259593547324,0.07023110742936417,0.00038848059300497956,0.0042635246582951895,0.08883439011003488,0.007834742044856628,0.002822119264963442,0.0005934983157407678,0.0042672311369918725,0.0014172267675861367,0.0006564323236463649,0.0005316389556145446,0.0009124163613743099,0.0010444782619803896,0.02206747264802873,0.0021319649908446616,0.02507446511176372,0.0010129267254038036,0.0009694895912908939,0.023222214132904304,0.0007293720791827073,0.008615610506108796,0.006771444449391757,0.0005397138356723235,0.007435163131719346,0.0014413676794895875,0.06993313458598656,0.0004620310536979528,0.0172821948653906,0.0006420621064860327,0.00048003687395807673,0.0006247843143653426,0.0023190215769018966,0.0006669992616932776,0.0016863302928571092,0.00762060961715678,0.03172262195449199
0.023310655982253597,0.0036064897960616667,0.00153737462923255,0.004859843770889461,0.0098186207870986,0.0033090105123956175,0.01670802433866265,0.02536071217202636,0.00012623535596253775,0.01167973114017073,0.005882532407612362,0.003181885852066533,0.130317248238171,0.018769420742245652,0.03100447055402987,0.002065422387639819,0.02117196902122851,0.006752343605699058,0.06445364560815893,0.004866618858207838,0.00022212927550663855,0.009514442682723365,0.055835335831743826,0.015655824278237522,0.01051473529069767,0.09593735384482364,0.02761635953526534,0.028867667985060675,0.06381745808826605,0.003082048184262898,0.002545244612810553,0.03827034200610582,0.01112250223940629,0.0002798698725041159,0.017188691714442015,0.013007173855758399,0.0001946613556437444,0.016853187149011496,0.028061926040362502,0.02165263556894204,0.010755316862568328,0.004248129206443077,0.016244879379619322,0.015189034518502328,0.006529949096554064,0.02197341006825059,0.024445253013864784,0.03918479755552872,0.011080446357448077,0.0013269387698328049
0.0036205005737235813,0.008345917867814976,0.015570999135875573,0.002685091585027657,0.012313072824260713,0.005099013874493275,0.05648639293114607,0.03702191936377277,0.029291425141094625,0.0003307988182300766,0.014789852283199779,0.0003513079994482886,0.13921751137215851,0.008099450627459696,0.024975225169232982,0.027804421030331636,0.04133854474736603,0.019494425209652097,0.1047445161481867,0.0026722223261572433,0.011451541439756822,0.0014797091877422626,0.010018183097382095,0.0005852682250064328,0.00024873444427072337,0.08077647865193664,0.06894325985792231,0.0031442315859105535,0.05545935083838452,0.020005868860124815,0.007342533984181961,0.0079084119898648,0.0019099265431619268,0.008321242675750167,0.0005848450834997795,0.00913689446499867,0.003959378626720028,0.0035269659102049144,0.0002815461303494116,0.01966131887347742,0.00020084033808557864,0.012049754962351812,0.008571266177330951,0.008651901802345457,0.00029876855011603246,0.015189646355390659,0.028385880012547167,0.01702898439523719,0.0049931979405977165,0.03563145996671901
0.009165787794458041,0.013487996072735474,0.007666096660262628,0.009917870683513665,0.0025910606151041066,0.031822456355664365,0.01001749758261309,0.011904618683799256,0.0001167406036154373,0.016953136503766467,0.02064669634065667,0.025847915581583798,0.04703739301929461,0.01741489023542826,0.00525230832509076,0.002049663009031551,0.00097977209685475,0.005130467378221937,0.06282396794866649,0.00127635928068358,0.015753109355712436,0.004854100322127711,0.08104348100718665,0.01853701235922452,0.00018867650446954663,0.011334061794059979,0.033086085327961874,0.045235748353857914,0.028727346373829152,0.0006649583507928062,0.009459770423653343,0.06128660110303442,0.006854574843257676,0.004193186149846057,0.021282012532717567,0.004770321882089658,0.009983697186225575,0.037636280442801755,0.019424563225602536,0.019200065830587084,0.00532930730104276,0.05319196162179812,0.04820040292587712,0.00017480005161441315,0.013773476718586551,0.06574967288609977,0.0007013039610678943,0.010717729547600115,0.020379045330330914,0.04616395151589915
0.0014093985456800537,0.028109601155414752,0.006816591006139802,0.006311537628451608,0.37324429500083317,0.0022168287106843483,0.0015431027368624358,0.009154014847919383,0.0008312314398749565,0.0017784252626124152,0.001694721648797004,0.027031809400157262,0.001469704608733368,0.05121823411025541,0.1774498153005926,0.0009053004440190881,0.00390684469547344,0.020475756347860273,0.005666998948542348,0.00164999762171937,0.0014342743175987732,0.0013224071040392519,0.00306675405373803,0.001538395218329191,0.0012754380911734887,0.01396777275617022,0.0026228457230856777,0.0029437146824951898,0.004438158198918264,0.004107985143367679,0.016787817948255953,0.0021590798201505746,0.006858118503577161,0.0018117078693633247,0.002128950520680441,0.010479749698025932,0.0012726671071306664,0.0034724388812422064,0.0016499071771144112,0.099387236921855,0.001116190700428116,0.019881811269524253,0.01214582302289391,0.0011457456291709602,0.0015284552432625537,0.016269653061289878,0.0015441680621932452,0.02391167748833978,0.0016374942515142753,0.015209352074448661
0.0012040633655601197,0.07522200009054082,0.005747839989116312,0.012847127397013082,0.3899246986246411,0.0016746982570178747,0.001236102160098943,0.0035607408556951217,0.0007115320040744453,0.0016282120972973058,0.0014568120524600867,0.0015638073876370216,0.0014977229621841394,0.022027782489657616,0.06927625119367732,0.0007756627730263385,0.003730599473225852,0.10061061237655497,0.0024812718509554217,0.0013615152324228687,0.0011701533756513255,0.0010619705542745926,0.04107807601212204,0.0013049995731236517,0.001073935018648517,0.001363981582262742,0.002012940078283734,0.010391225461918266,0.008127374902398218,0.03207222728355288,0.0019003033251470622,0.0017826043281113579,0.004693294557196457,0.0016427596032306793,0.0215375236793047,0.040321095671017375,0.0011109252518563101,0.0024628672215731115,0.0013061003632748407,0.08302112261923299,0.0009639182775609286,0.0049417550496972775,0.0014660378701312165,0.0009870725644388284,0.0014001352374986306,0.013250995312330984,0.0013414917091340345,0.0014232784213502824,0.012301906870063264,0.003948875592757037
0.0057382683291688705,0.08805649060137544,0.005807527773152297,0.009297230427174962,0.03673754929148906,0.009131336161435638,0.014153892341802553,0.016407089295542833,0.015252895646497363,0.015422552609762344,0.003364751793475963,0.0005979987249851528,0.016917514091679017,0.02631783226287272,0.02032134654121662,9.534473517600051e-05,0.009479208342813673,0.00862619547588829,0.016589707120904386,0.010061295768909082,0.003918736292910892,0.0018073029751970084,0.050011735965481315,0.002859164564853524,0.0027290969922530114,0.00018606204440422132,0.01609130609218939,0.01307624570075022,0.00580250620727044,0.008357489845179545,0.009062822712380523,0.0642740589691539,0.015751062103267776,0.012918884519955777,0.03730757348493899,0.03219524896642777,0.00013528270484216298,0.07168727800896563,0.0017714112912767086,0.03881210383681136,0.005080099885854714,0.01754287324862338,0.010513895901172349,0.012134013997390813,0.0405679431891662,0.015098471283304724,0.018449435432318265,0.004551171197318384,0.0989548677287599,0.05997582752225865
0.013698115336357805,0.00608026609599344,0.030040789577871815,0.012613143966022826,0.0023828613546797227,0.025905550802925843,0.0003160356538643885,0.025929608971009828,0.06755463697066251,0.04176625790495082,0.00016933546884762146,0.011293705177333182,0.004556318559493108,0.03236360966333064,0.006520779356815866,0.007798005539872436,0.017059609702011046,0.005039613830535622,0.021997514959432352,0.00014562082318452462,0.020865807160577315,0.011194382209298291,0.0004049649230960862,0.05967283470562342,0.18924384382362847,0.00428699072282552,0.009926444642572441,0.007121830381546904,0.029317951108137938,0.0009948810488032039,0.0030696461154805653,0.0048789590454484,0.0004318984063373943,0.0028676089795100553,0.006919433106588976,0.012828923211158786,0.020757584496210697,0.0004047559528945229,0.008643496248751983,0.03291091147664153,0.02917448706499571,0.006323297770956197,0.009556722228811888,0.06264671870376974,0.04087069477695696,0.016283927548150216,0.031074537406244006,0.029271509765026696,0.008932651534056672,0.005890925720703974
0.007743981995443723,0.01821128922281672,0.005448681890079089,0.0024001493539246776,0.017198755388404204,0.009056846669588043,0.018417307964283813,0.02890914567874495,0.023128982160424024,0.01962643431168386,0.10103652506560386,0.005329757187928825,0.00018821778766177688,0.012748864262962442,0.0049093328118418435,9.447094141747949e-05,0.0007107425135722166,0.010026762726183363,0.04128095424856682,0.005055058414342011,0.060164211655084655,0.00012937287451492672,0.025666782178613227,0.00018654473365904248,0.06546313282797349,0.006659529041217712,0.0024082929259368105,0.006993596332352912,0.0009760982620597589,0.026165530339911966,0.023969412508460942,0.02768074255085268,0.003218538263183816,0.00396173564740764,0.0024821686967881596,0.006493553890390927,0.012164038682021337,0.010032780380514635,0.017054282088902355,0.019972761584406806,0.05612545947302711,0.00645510605297861,0.000189924129917231,0.13344447857823014,0.07301363745890914,0.01974818443155853,0.036631725315224004,0.004276385912334857,0.0013554842665120463,0.015394248321580772
0.0011563844916957803,0.08626796573652512,0.057820565483468415,0.00672661693682219,0.4071615048710178,0.0017168407048406692,0.007180512817352858,0.007379681025725502,0.0006480971546634481,0.001328895637680296,0.0017078377322595748,0.01586558130333503,0.0011454381914572367,0.02604234666167108,0.06664313581153113,0.0007014353525753476,0.0026709733717161024,0.10091694883897319,0.003020050367822064,0.008170174532682114,0.0010751721010726588,0.0034051828177922936,0.002574696583012493,0.0011745101152299399,0.0009733736135968974,0.001238563311046579,0.009495266383740639,0.017221905834634538,0.0032992111372489646,0.019068423561766138,0.0016966663977199333,0.0019705087337461486,0.003649666135751685,0.001860125142254744,0.0015639898537106128,0.01051190110733966,0.0056685701500506155,0.0021417050295120268,0.005201457105671917,0.07809506971909187,0.0009233814091497677,0.005589605118169003,0.0012593105952410232,0.0009075384204698393,0.0010818929620801557,0.00219663812244045,0.001180343678979862,0.0012425352305201077,0.006405796826119303,0.003056005779025154
0.00501140184227616,0.04423508628010247,0.012513204115717425,0.01757426713084691,0.03575986474012606,0.025281638995975277,0.007157414698936657,0.006058644589743137,0.005273385923099681,0.010087315268363007,0.012969241862652116,0.03061376036985283,0.030866622876018088,0.0332855227305888,0.05075286846581357,0.004457759963999545,0.018549574096093813,0.015230620524215916,0.003221023161777998,0.007180965487299448,0.005526944548953706,0.0030949743260213418,0.012391337482845243,0.00021564774337221395,0.0001770338484958043,0.0002584614881971979,0.006725053381841704,0.06733431775485359,0.00887089903936687,0.004731044584253734,0.017070997143687344,0.03254971585553001,0.044501508306234665,0.01073101321623496,0.05521568019577776,0.014100451575283635,0.0001704613632475445,0.14245068851633286,0.009319009302581279,0.021672169983528156,0.005282764984809071,0.01918428007665073,0.00025647310678957405,0.0001644967624874019,0.005535668088744081,0.0005143244461497896,0.007012937794680449,0.022295302171897322,0.0925634383727078,0.014002721414945244
0.005549074369958852,0.023360979671425315,0.0052529529295343505,0.011844091371073687,0.052939429143164414,0.014805878342475324,0.008915060241464061,0.034255897704993786,0.004887198557448398,0.02006540344199927,0.0026588136583463352,0.011075265655463152,0.004687519085612004,0.04253077357574316,0.00436708121174819,0.00012203971773704269,0.018589680107572382,0.003633629953627436,0.018449175419535523,0.010031720211941786,0.007317197226890443,0.016404694597655173,0.04239640479045842,0.0002491089513038328,0.0038469638902363184,0.00028008319943692057,0.012353371714682499,0.028032326688856316,0.04112492756243631,0.001057371349147714,0.018388103850893348,0.08711378014785069,0.0327426922847698,0.0037824878245084734,0.022039958591741203,0.027028583498668005,0.0001719764368571698,0.14735642312886402,0.0002471153777098026,0.019209466028927927,0.013722597681182298,0.05645390351304924,0.007362740271628697,0.010820647872904996,0.004781865573661193,0.008050974514044967,0.0011776150786252668,0.008194498478552685,0.03142046020407632,0.048849995299515475
0.0009329273671126462,0.13983123452482252,0.10299330102912302,0.0015096984905104676,0.3500541711269085,0.0012189939172081985,0.0009718324415947726,0.009211302848987553,0.000535130661985839,0.0013034091930708527,0.0010984633785237666,0.0012420957377966713,0.0009758359790997813,0.012025990112968756,0.007520559061135978,0.0005837268481328715,0.0021502718915761025,0.11620619286336445,0.0023804017452520947,0.00567344758111848,0.0009395778014551394,0.0007920586213375263,0.0019160511099160966,0.0009930677560665297,0.0007905263424681247,0.001040975460630632,0.0020325540886812093,0.0009998516565908203,0.007147147640185656,0.009161857526641608,0.006560468205984906,0.0016522399953277978,0.038708592606090886,0.0010737161345185631,0.0015840489409036642,0.013124265440135835,0.0008006355782258993,0.007461594224950603,0.010587337739683901,0.06494308196978633,0.0007119407530759131,0.014547823412030389,0.0009798506786159338,0.0007717472110305648,0.0009759058786029803,0.008639226872477397,0.018552654193097623,0.0011161400353959861,0.006426053426244012,0.01655002189955389
0.0019401542439078537,0.04862991548893397,0.004655767600199539,0.010925293517978931,0.03089742389697686,0.002556661862133462,0.001959370885383475,0.009942535933978492,0.010979011237295859,0.0021774124587824037,0.0024157617458742072,0.0022575554242793222,0.0022197435266559542,0.021725455878450952,0.07492883169900347,0.00126334227592867,0.004340026029420288,0.008597636871586727,0.004780055863548975,0.21291996844578806,0.02981995910509176,0.001717437993669958,0.018278192988471664,0.0020741545666411224,0.01291962158814622,0.0021282190022833586,0.0028698955586115783,0.002005962149960721,0.0066780410302674995,0.038419932182031734,0.002631091153893699,0.0027737306472307294,0.005255570645466372,0.00257804982657079,0.003542059062270073,0.012334089790440195,0.0017303493523163059,0.0045777435186108925,0.002849900670714977,0.2953929123711729,0.0017525908811455192,0.02272331039390122,0.023353791799010037,0.0015977298343538828,0.002018365169739125,0.02565113358642301,0.0019732989519160014,0.002172444307052554,0.0028757703227191575,0.005192726663769373
0.0003697261847765487,0.02194307494042448,0.010493421190882306,0.0013452706193958675,0.08308144699923904,0.02972470994443796,0.0032747481365010727,0.004099617791133153,0.00012312478301239096,0.025052532535665258,0.014994689263878792,0.06659699149367895,0.022689613920670912,0.036808354027912875,0.09637991456680427,0.008724290397878004,0.015817288871301988,0.009373519146208166,0.027955581297155987,0.011099068353640565,0.0032248248674706394,0.011096027444072063,0.014783700556667443,0.012282304062756693,0.00020110304507447665,0.00027910714813132574,0.022062233822748002,0.01645823011575769,0.028661660062583288,0.00694899721738008,0.014527394569054355,0.027876629282883873,0.0054546538610311685,0.006985525169005867,0.008633291277480097,0.031693818689047755,0.00018842548406821223,0.1464874791403312,0.00025841223816840976,0.01953645166463705,0.00017379430378660255,0.02315458126768378,0.00674963262205495,0.006994642215563864,0.00024066329698943875,0.01030864960883184,0.0002636946950989088,0.0002658082406866299,0.0002947215724060955,0.0839665579939496
0.005912385253759919,0.07286529021109227,0.03530853005814782,0.003115723846294256,0.03890243481395401,0.022847138377647576,0.0019341437235869058,0.012764790658979395,9.711728092750593e-05,0.011786781623315382,0.007602612823130589,0.018224042042740526,0.017589481950682488,0.034745475332307575,0.018492900114457474,0.0021438359839707146,0.010449481060308461,0.009703244064746711,0.009900946503502234,0.011749481284489171,0.008693771422323802,0.0030610807081150773,0.025983274547033457,0.002044523880186657,0.0043453088538613184,0.004039232810043579,0.0334625589656994,0.029087940108370108,0.018884596729589143,0.0008316266346083155,0.01466179429543526,0.04931712066804766,0.05166053665216396,0.011058222547230101,0.01104467712187746,0.017018134792364137,0.009643413323047923,0.08765443990551641,0.004589326508005728,0.015062738403691179,0.0001350243782787246,0.010093187961476492,0.015264971684867052,0.0006222977998895939,0.029714997121900608,0.002893983012632858,0.005247932726631756,0.00040113369471832727,0.10076737098291252,0.08657894475144048
0.05325101322088021,0.007964048911627799,0.006755173346024448,0.004496295352714022,0.007869664926319016,0.0002581057199056915,0.0375704462069718,0.01019647550921454,0.01636976985034251,0.004196097979773623,0.006102880650390506,0.0011303708773312004,0.02217382352417677,0.01504263664188203,0.02886719711739035,0.17146092764418608,0.023262149886359912,0.01082272920168669,0.053069869570814776,0.0037882417344963296,0.026333396795863433,0.0026109631091226077,0.03820374530306437,0.0034097020734886654,0.027717900430935596,0.03179275045913808,0.021441003629227132,0.007282340103268727,0.02469009002899679,0.016999956878916752,0.01005366320407164,0.0025208833302384237,0.0008822937640616894,0.007732243789103055,0.004447695738251576,0.0007664835735437119,0.007778488932596898,0.005842287572255679,0.004191684600245949,0.023413406018387702,0.013892136049387474,0.0168385849687083,0.006945478340442306,0.01916127820596199,0.14119607353375954,0.0009882888876935167,0.015271086404272253,0.008902580318298924,0.008443269722929046,0.015602326361279922
